CustomerKey,OrderDate,SalesAmount,TotalProductCost,SalesOrderLineNumber,OrderQuantity
28545,23-06-2013,53.99,41.5723,2,1
28545,23-06-2013,8.99,6.9223,3,1
26367,23-06-2013,53.99,41.5723,1,1
26367,23-06-2013,24.49,9.1593,2,1
21058,23-06-2013,21.49,8.0373,1,1
21058,23-06-2013,3.99,1.4923,2,1
21058,23-06-2013,8.99,6.9223,3,1
21058,23-06-2013,34.99,13.0863,4,1
24556,23-06-2013,3.99,1.4923,1,1
24556,23-06-2013,2.29,0.8565,2,1
24543,23-06-2013,3.99,1.4923,1,1
24543,23-06-2013,49.99,38.4923,2,1
16591,23-06-2013,4.99,1.8663,1,1
13566,23-06-2013,4.99,1.8663,1,1
13566,23-06-2013,8.99,6.9223,2,1
14574,23-06-2013,35,13.09,1,1
14574,23-06-2013,4.99,1.8663,2,1
14574,23-06-2013,21.98,8.2205,3,1
14574,23-06-2013,2.29,0.8565,4,1
12797,23-06-2013,21.98,8.2205,1,1
12797,23-06-2013,34.99,13.0863,2,1
11407,23-06-2013,53.99,41.5723,1,1
14495,23-06-2013,769.49,419.7784,1,1
14495,23-06-2013,69.99,26.1763,2,1
14565,23-06-2013,769.49,419.7784,1,1
14565,23-06-2013,34.99,13.0863,2,1
14386,23-06-2013,769.49,419.7784,1,1
14386,23-06-2013,69.99,26.1763,2,1
14386,23-06-2013,53.99,41.5723,3,1
14386,23-06-2013,24.49,9.1593,4,1
15893,23-06-2013,564.99,308.2179,1,1
15893,23-06-2013,21.98,8.2205,2,1
15893,23-06-2013,8.99,6.9223,3,1
15893,23-06-2013,49.99,38.4923,4,1
13977,23-06-2013,2294.99,1251.9813,1,1
13977,23-06-2013,4.99,1.8663,2,1
13977,23-06-2013,35,13.09,3,1
13977,23-06-2013,2.29,0.8565,4,1
13977,23-06-2013,7.95,2.9733,5,1
13658,23-06-2013,2319.99,1265.6195,1,1
13658,23-06-2013,21.98,8.2205,2,1
13658,23-06-2013,2.29,0.8565,3,1
11779,23-06-2013,2294.99,1251.9813,1,1
14290,23-06-2013,2319.99,1265.6195,1,1
14290,23-06-2013,21.98,8.2205,2,1
14290,23-06-2013,34.99,13.0863,3,1
14929,23-06-2013,742.35,461.4448,1,1
14947,23-06-2013,742.35,461.4448,1,1
14947,23-06-2013,28.99,10.8423,2,1
14947,23-06-2013,8.99,6.9223,3,1
14947,23-06-2013,4.99,1.8663,4,1
18626,23-06-2013,1214.85,755.1508,1,1
18626,23-06-2013,49.99,38.4923,2,1
18626,23-06-2013,24.49,9.1593,3,1
19311,23-06-2013,1214.85,755.1508,1,1
19311,23-06-2013,34.99,13.0863,2,1
11134,23-06-2013,769.49,419.7784,1,1
20238,23-06-2013,2443.35,1554.9479,1,1
19959,23-06-2013,2443.35,1554.9479,1,1
19959,23-06-2013,34.99,13.0863,2,1
28324,23-06-2013,539.99,343.6496,1,1
28324,23-06-2013,8.99,3.3623,2,1
22411,23-06-2013,539.99,343.6496,1,1
22411,23-06-2013,4.99,1.8663,2,1
22411,23-06-2013,8.99,3.3623,3,1
22411,23-06-2013,34.99,13.0863,4,1
27354,23-06-2013,539.99,343.6496,1,1
11108,23-06-2013,2384.07,1481.9379,1,1
11108,23-06-2013,34.99,13.0863,2,1
26581,23-06-2013,742.35,461.4448,1,1
26581,23-06-2013,8.99,6.9223,2,1
26600,23-06-2013,8.99,6.9223,1,1
26600,23-06-2013,742.35,461.4448,2,1
26608,23-06-2013,742.35,461.4448,1,1
26608,23-06-2013,8.99,3.3623,2,1
26608,23-06-2013,4.99,1.8663,3,1
26608,23-06-2013,53.99,41.5723,4,1
26513,23-06-2013,742.35,461.4448,1,1
26513,23-06-2013,34.99,13.0863,2,1
25623,23-06-2013,2384.07,1481.9379,1,1
25623,23-06-2013,8.99,3.3623,2,1
25623,23-06-2013,4.99,1.8663,3,1
22295,23-06-2013,539.99,343.6496,1,1
22295,23-06-2013,21.49,8.0373,2,1
22295,23-06-2013,3.99,1.4923,3,1
22295,23-06-2013,34.99,13.0863,4,1
20194,23-06-2013,1120.49,713.0798,1,1
20194,23-06-2013,53.99,41.5723,2,1
20197,23-06-2013,1120.49,713.0798,1,1
20197,23-06-2013,24.99,9.3463,2,1
20291,23-06-2013,1120.49,713.0798,1,1
20291,23-06-2013,24.99,9.3463,2,1
20291,23-06-2013,3.99,1.4923,3,1
20291,23-06-2013,2.29,0.8565,4,1
22644,23-06-2013,539.99,343.6496,1,1
22644,23-06-2013,63.5,23.749,2,1
26866,23-06-2013,539.99,343.6496,1,1
26866,23-06-2013,3.99,1.4923,2,1
26866,23-06-2013,21.49,8.0373,3,1
26866,23-06-2013,49.99,38.4923,4,1
26890,23-06-2013,539.99,343.6496,1,1
26890,23-06-2013,4.99,1.8663,2,1
26890,23-06-2013,8.99,3.3623,3,1
26890,23-06-2013,34.99,13.0863,4,1
25734,23-06-2013,2384.07,1481.9379,1,1
14218,23-06-2013,1214.85,755.1508,1,1
14218,23-06-2013,28.99,10.8423,2,1
14218,23-06-2013,4.99,1.8663,3,1
14218,23-06-2013,34.99,13.0863,4,1
14012,23-06-2013,742.35,461.4448,1,1
14012,23-06-2013,34.99,13.0863,2,1
14287,23-06-2013,742.35,461.4448,1,1
11080,23-06-2013,2384.07,1481.9379,1,1
11080,23-06-2013,34.99,13.0863,2,1
11080,23-06-2013,49.99,38.4923,3,1
14713,24-06-2013,2294.99,1251.9813,1,1
14713,24-06-2013,9.99,3.7363,2,1
12473,24-06-2013,2319.99,1265.6195,1,1
12473,24-06-2013,9.99,3.7363,2,1
12332,24-06-2013,2294.99,1251.9813,1,1
12332,24-06-2013,9.99,3.7363,2,1
12332,24-06-2013,4.99,1.8663,3,1
14860,24-06-2013,24.99,9.3463,1,1
14860,24-06-2013,2.29,0.8565,2,1
15235,24-06-2013,9.99,3.7363,1,1
15235,24-06-2013,54.99,20.5663,2,1
15235,24-06-2013,7.95,2.9733,3,1
24267,24-06-2013,9.99,3.7363,1,1
24267,24-06-2013,4.99,1.8663,2,1
24267,24-06-2013,7.95,2.9733,3,1
11366,24-06-2013,49.99,38.4923,1,1
11121,24-06-2013,7.95,2.9733,1,1
24852,24-06-2013,2443.35,1554.9479,1,1
24852,24-06-2013,8.99,3.3623,2,1
24852,24-06-2013,4.99,1.8663,3,1
25307,24-06-2013,1700.99,1082.51,1,1
25307,24-06-2013,49.99,38.4923,2,1
25307,24-06-2013,8.99,6.9223,3,1
17795,24-06-2013,539.99,294.5797,1,1
13836,24-06-2013,769.49,419.7784,1,1
13836,24-06-2013,29.99,11.2163,2,1
13836,24-06-2013,2.29,0.8565,3,1
16562,24-06-2013,769.49,419.7784,1,1
16562,24-06-2013,49.99,38.4923,2,1
26804,24-06-2013,28.99,10.8423,1,1
26804,24-06-2013,4.99,1.8663,2,1
26804,24-06-2013,2.29,0.8565,3,1
26804,24-06-2013,7.95,2.9733,4,1
11203,24-06-2013,4.99,1.8663,1,1
11203,24-06-2013,24.99,9.3463,2,1
11203,24-06-2013,2.29,0.8565,3,1
11203,24-06-2013,120,44.88,4,1
19801,24-06-2013,24.49,9.1593,1,1
19801,24-06-2013,32.6,12.1924,2,1
25069,24-06-2013,3.99,1.4923,1,1
25069,24-06-2013,32.6,12.1924,2,1
25069,24-06-2013,34.99,13.0863,3,1
24262,24-06-2013,32.6,12.1924,1,1
24262,24-06-2013,3.99,1.4923,2,1
24262,24-06-2013,2.29,0.8565,3,1
23065,24-06-2013,29.99,11.2163,1,1
23065,24-06-2013,4.99,1.8663,2,1
23065,24-06-2013,34.99,13.0863,3,1
18506,24-06-2013,4.99,1.8663,1,1
18506,24-06-2013,29.99,11.2163,2,1
18506,24-06-2013,34.99,13.0863,3,1
22192,24-06-2013,4.99,1.8663,1,1
22192,24-06-2013,29.99,11.2163,2,1
22192,24-06-2013,49.99,38.4923,3,1
21413,24-06-2013,9.99,3.7363,1,1
21413,24-06-2013,4.99,1.8663,2,1
21317,24-06-2013,4.99,1.8663,1,1
21317,24-06-2013,9.99,3.7363,2,1
21317,24-06-2013,34.99,13.0863,3,1
21317,24-06-2013,49.99,38.4923,4,1
21317,24-06-2013,8.99,6.9223,5,1
21451,24-06-2013,9.99,3.7363,1,1
21451,24-06-2013,8.99,6.9223,2,1
21451,24-06-2013,4.99,1.8663,3,1
19669,24-06-2013,69.99,26.1763,1,1
19669,24-06-2013,8.99,6.9223,2,1
17426,24-06-2013,4.99,1.8663,1,1
16875,24-06-2013,4.99,1.8663,1,1
16875,24-06-2013,34.99,13.0863,2,1
17177,24-06-2013,8.99,6.9223,1,1
17177,24-06-2013,4.99,1.8663,2,1
15895,24-06-2013,4.99,1.8663,1,1
15895,24-06-2013,21.98,8.2205,2,1
15895,24-06-2013,34.99,13.0863,3,1
14444,24-06-2013,21.98,8.2205,1,1
14444,24-06-2013,8.99,6.9223,2,1
13749,24-06-2013,21.98,8.2205,1,1
13761,24-06-2013,21.98,8.2205,1,1
13761,24-06-2013,24.49,9.1593,2,1
21074,24-06-2013,29.99,11.2163,1,1
21074,24-06-2013,4.99,1.8663,2,1
21074,24-06-2013,8.99,3.3623,3,1
22310,24-06-2013,4.99,1.8663,1,1
22310,24-06-2013,34.99,13.0863,2,1
22310,24-06-2013,53.99,41.5723,3,1
23601,24-06-2013,3.99,1.4923,1,1
23601,24-06-2013,2.29,0.8565,2,1
23613,24-06-2013,4.99,1.8663,1,1
23613,24-06-2013,29.99,11.2163,2,1
22507,24-06-2013,4.99,1.8663,1,1
22507,24-06-2013,34.99,13.0863,2,1
22507,24-06-2013,8.99,6.9223,3,1
24547,24-06-2013,3.99,1.4923,1,1
24547,24-06-2013,34.99,13.0863,2,1
26419,24-06-2013,28.99,10.8423,1,1
26419,24-06-2013,4.99,1.8663,2,1
29424,24-06-2013,28.99,10.8423,1,1
29424,24-06-2013,4.99,1.8663,2,1
27941,24-06-2013,4.99,1.8663,1,1
27941,24-06-2013,2.29,0.8565,2,1
27941,24-06-2013,7.95,2.9733,3,1
11514,24-06-2013,35,13.09,1,1
11514,24-06-2013,4.99,1.8663,2,1
15402,24-06-2013,4.99,1.8663,1,1
15402,24-06-2013,35,13.09,2,1
15402,24-06-2013,34.99,13.0863,3,1
12537,24-06-2013,8.99,6.9223,1,1
12377,24-06-2013,49.99,38.4923,1,1
22996,24-06-2013,2443.35,1554.9479,1,1
22996,24-06-2013,8.99,3.3623,2,1
22996,24-06-2013,4.99,1.8663,3,1
13489,24-06-2013,2294.99,1251.9813,1,1
13489,24-06-2013,2.29,0.8565,2,1
11810,24-06-2013,2319.99,1265.6195,1,1
11810,24-06-2013,4.99,1.8663,2,1
11810,24-06-2013,35,13.09,3,1
11810,24-06-2013,34.99,13.0863,4,1
13472,24-06-2013,2319.99,1265.6195,1,1
13472,24-06-2013,4.99,1.8663,2,1
13472,24-06-2013,35,13.09,3,1
13472,24-06-2013,159,59.466,4,1
26961,24-06-2013,1214.85,755.1508,1,1
26961,24-06-2013,53.99,41.5723,2,1
19605,24-06-2013,1700.99,1082.51,1,1
19605,24-06-2013,34.99,13.0863,2,1
16929,24-06-2013,1120.49,713.0798,1,1
16929,24-06-2013,34.99,13.0863,2,1
22410,24-06-2013,539.99,343.6496,1,1
11109,24-06-2013,8.99,6.9223,1,1
11109,24-06-2013,2384.07,1481.9379,2,1
25419,24-06-2013,1214.85,755.1508,1,1
25419,24-06-2013,34.99,13.0863,2,1
25289,24-06-2013,2384.07,1481.9379,1,1
25289,24-06-2013,4.99,1.8663,2,1
25289,24-06-2013,8.99,3.3623,3,1
25289,24-06-2013,54.99,20.5663,4,1
25397,24-06-2013,2384.07,1481.9379,1,1
25397,24-06-2013,28.99,10.8423,2,1
25397,24-06-2013,4.99,1.8663,3,1
25397,24-06-2013,8.99,6.9223,4,1
25872,24-06-2013,2384.07,1481.9379,1,1
25872,24-06-2013,34.99,13.0863,2,1
23158,24-06-2013,539.99,343.6496,1,1
23158,24-06-2013,34.99,13.0863,2,1
23158,24-06-2013,24.49,9.1593,3,1
17557,24-06-2013,539.99,343.6496,1,1
17668,24-06-2013,539.99,343.6496,1,1
17668,24-06-2013,4.99,1.8663,2,1
17668,24-06-2013,8.99,3.3623,3,1
17270,24-06-2013,1700.99,1082.51,1,1
17270,24-06-2013,34.99,13.0863,2,1
27775,24-06-2013,1120.49,713.0798,1,1
27182,24-06-2013,1120.49,713.0798,1,1
27182,24-06-2013,53.99,41.5723,2,1
26942,24-06-2013,539.99,343.6496,1,1
26942,24-06-2013,4.99,1.8663,2,1
26942,24-06-2013,8.99,3.3623,3,1
26942,24-06-2013,34.99,13.0863,4,1
16826,24-06-2013,2384.07,1481.9379,1,1
16826,24-06-2013,4.99,1.8663,2,1
16826,24-06-2013,8.99,3.3623,3,1
16826,24-06-2013,8.99,6.9223,4,1
16826,24-06-2013,34.99,13.0863,5,1
25738,24-06-2013,2384.07,1481.9379,1,1
25738,24-06-2013,4.99,1.8663,2,1
25738,24-06-2013,8.99,3.3623,3,1
13405,24-06-2013,2384.07,1481.9379,1,1
13405,24-06-2013,8.99,3.3623,2,1
13405,24-06-2013,4.99,1.8663,3,1
14219,24-06-2013,1214.85,755.1508,1,1
29069,24-06-2013,742.35,461.4448,1,1
29069,24-06-2013,4.99,1.8663,2,1
29069,24-06-2013,8.99,3.3623,3,1
11075,24-06-2013,2384.07,1481.9379,1,1
11075,24-06-2013,4.99,1.8663,2,1
11075,24-06-2013,8.99,3.3623,3,1
11449,24-06-2013,8.99,6.9223,1,1
11449,24-06-2013,2384.07,1481.9379,2,1
15093,25-06-2013,2294.99,1251.9813,1,1
15093,25-06-2013,34.99,13.0863,2,1
13265,25-06-2013,2319.99,1265.6195,1,1
13265,25-06-2013,9.99,3.7363,2,1
13265,25-06-2013,4.99,1.8663,3,1
13265,25-06-2013,34.99,13.0863,4,1
28773,25-06-2013,7.95,2.9733,1,1
28773,25-06-2013,120,44.88,2,1
17074,25-06-2013,24.99,9.3463,1,1
17074,25-06-2013,3.99,1.4923,2,1
17074,25-06-2013,2.29,0.8565,3,1
26151,25-06-2013,69.99,26.1763,1,1
13522,25-06-2013,34.99,13.0863,1,1
15149,25-06-2013,34.99,13.0863,1,1
17346,25-06-2013,24.49,9.1593,1,1
15039,25-06-2013,8.99,6.9223,1,1
17313,25-06-2013,8.99,6.9223,1,1
16700,25-06-2013,53.99,41.5723,1,1
16704,25-06-2013,53.99,41.5723,1,1
20975,25-06-2013,1700.99,1082.51,1,1
20975,25-06-2013,3.99,1.4923,2,1
20975,25-06-2013,24.99,9.3463,3,1
20975,25-06-2013,2.29,0.8565,4,1
12650,25-06-2013,2443.35,1554.9479,1,1
11711,25-06-2013,24.99,9.3463,1,1
11711,25-06-2013,3.99,1.4923,2,1
11711,25-06-2013,2.29,0.8565,3,1
28801,25-06-2013,24.99,9.3463,1,1
28801,25-06-2013,2.29,0.8565,2,1
11331,25-06-2013,28.99,10.8423,1,1
11331,25-06-2013,4.99,1.8663,2,1
11331,25-06-2013,2.29,0.8565,3,1
26777,25-06-2013,28.99,10.8423,1,1
26777,25-06-2013,4.99,1.8663,2,1
26777,25-06-2013,34.99,13.0863,3,1
26289,25-06-2013,24.99,9.3463,1,1
26289,25-06-2013,4.99,1.8663,2,1
25896,25-06-2013,32.6,12.1924,1,1
25896,25-06-2013,3.99,1.4923,2,1
25896,25-06-2013,34.99,13.0863,3,1
25896,25-06-2013,49.99,38.4923,4,1
23481,25-06-2013,29.99,11.2163,1,1
23092,25-06-2013,29.99,11.2163,1,1
23193,25-06-2013,29.99,11.2163,1,1
23193,25-06-2013,2.29,0.8565,2,1
17601,25-06-2013,29.99,11.2163,1,1
17601,25-06-2013,4.99,1.8663,2,1
17601,25-06-2013,34.99,13.0863,3,1
21627,25-06-2013,9.99,3.7363,1,1
21627,25-06-2013,4.99,1.8663,2,1
21627,25-06-2013,2.29,0.8565,3,1
16971,25-06-2013,4.99,1.8663,1,1
16971,25-06-2013,34.99,13.0863,2,1
16971,25-06-2013,24.49,9.1593,3,1
16993,25-06-2013,4.99,1.8663,1,1
16993,25-06-2013,120,44.88,2,1
13175,25-06-2013,4.99,1.8663,1,1
13175,25-06-2013,34.99,13.0863,2,1
22714,25-06-2013,21.98,8.2205,1,1
22714,25-06-2013,9.99,3.7363,2,1
22714,25-06-2013,4.99,1.8663,3,1
22714,25-06-2013,34.99,13.0863,4,1
22384,25-06-2013,4.99,1.8663,1,1
22384,25-06-2013,34.99,13.0863,2,1
19524,25-06-2013,3.99,1.4923,1,1
19524,25-06-2013,2.29,0.8565,2,1
19524,25-06-2013,7.95,2.9733,3,1
19524,25-06-2013,8.99,6.9223,4,1
20053,25-06-2013,28.99,10.8423,1,1
20053,25-06-2013,4.99,1.8663,2,1
20053,25-06-2013,2.29,0.8565,3,1
26208,25-06-2013,4.99,1.8663,1,1
26208,25-06-2013,34.99,13.0863,2,1
26208,25-06-2013,8.99,6.9223,3,1
14988,25-06-2013,4.99,1.8663,1,1
14988,25-06-2013,28.99,10.8423,2,1
14988,25-06-2013,2.29,0.8565,3,1
24095,25-06-2013,4.99,1.8663,1,1
24095,25-06-2013,24.49,9.1593,2,1
12727,25-06-2013,4.99,1.8663,1,1
12727,25-06-2013,9.99,3.7363,2,1
20482,25-06-2013,2443.35,1554.9479,1,1
11872,25-06-2013,2294.99,1251.9813,1,1
11872,25-06-2013,35,13.09,2,1
11872,25-06-2013,4.99,1.8663,3,1
11872,25-06-2013,34.99,13.0863,4,1
15201,25-06-2013,2319.99,1265.6195,1,1
15201,25-06-2013,4.99,1.8663,2,1
15201,25-06-2013,35,13.09,3,1
13904,25-06-2013,2319.99,1265.6195,1,1
14380,25-06-2013,2294.99,1251.9813,1,1
14380,25-06-2013,35,13.09,2,1
28472,25-06-2013,742.35,461.4448,1,1
28472,25-06-2013,7.95,2.9733,2,1
26950,25-06-2013,742.35,461.4448,1,1
26950,25-06-2013,34.99,13.0863,2,1
19956,25-06-2013,2443.35,1554.9479,1,1
19956,25-06-2013,3.99,1.4923,2,1
19956,25-06-2013,32.6,12.1924,3,1
19956,25-06-2013,2.29,0.8565,4,1
20214,25-06-2013,1700.99,1082.51,1,1
20214,25-06-2013,24.99,9.3463,2,1
19967,25-06-2013,2443.35,1554.9479,1,1
19967,25-06-2013,7.95,2.9733,2,1
16527,25-06-2013,1120.49,713.0798,1,1
16527,25-06-2013,53.99,41.5723,2,1
11060,25-06-2013,2384.07,1481.9379,1,1
11060,25-06-2013,8.99,3.3623,2,1
11060,25-06-2013,4.99,1.8663,3,1
11060,25-06-2013,34.99,13.0863,4,1
11095,25-06-2013,2384.07,1481.9379,1,1
11095,25-06-2013,34.99,13.0863,2,1
11117,25-06-2013,2384.07,1481.9379,1,1
11117,25-06-2013,34.99,13.0863,2,1
12060,25-06-2013,2384.07,1481.9379,1,1
12060,25-06-2013,8.99,3.3623,2,1
17518,25-06-2013,539.99,343.6496,1,1
15762,25-06-2013,539.99,343.6496,1,1
15762,25-06-2013,24.49,9.1593,2,1
19434,25-06-2013,1120.49,713.0798,1,1
19434,25-06-2013,24.99,9.3463,2,1
19434,25-06-2013,3.99,1.4923,3,1
19434,25-06-2013,2.29,0.8565,4,1
20830,25-06-2013,1120.49,713.0798,1,1
20830,25-06-2013,53.99,41.5723,2,1
20830,25-06-2013,8.99,6.9223,3,1
22627,25-06-2013,539.99,343.6496,1,1
22627,25-06-2013,8.99,3.3623,2,1
22627,25-06-2013,4.99,1.8663,3,1
22627,25-06-2013,34.99,13.0863,4,1
24194,25-06-2013,2384.07,1481.9379,1,1
24194,25-06-2013,28.99,10.8423,2,1
24194,25-06-2013,4.99,1.8663,3,1
14299,25-06-2013,742.35,461.4448,1,1
13607,26-06-2013,2319.99,1265.6195,1,1
13607,26-06-2013,2.29,0.8565,2,1
13405,26-06-2013,2294.99,1251.9813,1,1
13405,26-06-2013,4.99,1.8663,2,1
13405,26-06-2013,9.99,3.7363,3,1
13405,26-06-2013,34.99,13.0863,4,1
13523,26-06-2013,4.99,1.8663,1,1
13523,26-06-2013,24.99,9.3463,2,1
13523,26-06-2013,2.29,0.8565,3,1
18714,26-06-2013,2.29,0.8565,1,1
11423,26-06-2013,1700.99,1082.51,1,1
11423,26-06-2013,24.99,9.3463,2,1
11423,26-06-2013,3.99,1.4923,3,1
11423,26-06-2013,54.99,20.5663,4,1
11423,26-06-2013,34.99,13.0863,5,1
14139,26-06-2013,769.49,419.7784,1,1
14139,26-06-2013,49.99,38.4923,2,1
16033,26-06-2013,769.49,419.7784,1,1
16033,26-06-2013,49.99,38.4923,2,1
15172,26-06-2013,24.99,9.3463,1,1
15172,26-06-2013,3.99,1.4923,2,1
15172,26-06-2013,34.99,13.0863,3,1
28639,26-06-2013,24.99,9.3463,1,1
28639,26-06-2013,3.99,1.4923,2,1
28639,26-06-2013,2.29,0.8565,3,1
28639,26-06-2013,159,59.466,4,1
25341,26-06-2013,4.99,1.8663,1,1
25341,26-06-2013,24.99,9.3463,2,1
25341,26-06-2013,34.99,13.0863,3,1
23727,26-06-2013,4.99,1.8663,1,1
23727,26-06-2013,29.99,11.2163,2,1
11652,26-06-2013,29.99,11.2163,1,1
11652,26-06-2013,4.99,1.8663,2,1
27112,26-06-2013,4.99,1.8663,1,1
27112,26-06-2013,34.99,13.0863,2,1
27112,26-06-2013,49.99,38.4923,3,1
27112,26-06-2013,24.49,9.1593,4,1
12363,26-06-2013,4.99,1.8663,1,1
12363,26-06-2013,54.99,20.5663,2,1
15418,26-06-2013,69.99,26.1763,1,1
15418,26-06-2013,49.99,38.4923,2,1
17459,26-06-2013,4.99,1.8663,1,1
17459,26-06-2013,54.99,20.5663,2,1
15979,26-06-2013,4.99,1.8663,1,1
16091,26-06-2013,4.99,1.8663,1,1
16091,26-06-2013,34.99,13.0863,2,1
22363,26-06-2013,21.98,8.2205,1,1
22363,26-06-2013,34.99,13.0863,2,1
12847,26-06-2013,24.99,9.3463,1,1
21131,26-06-2013,4.99,1.8663,1,1
21131,26-06-2013,34.99,13.0863,2,1
20055,26-06-2013,24.99,9.3463,1,1
20055,26-06-2013,3.99,1.4923,2,1
20055,26-06-2013,53.99,41.5723,3,1
20161,26-06-2013,3.99,1.4923,1,1
20161,26-06-2013,34.99,13.0863,2,1
12654,26-06-2013,28.99,10.8423,1,1
12654,26-06-2013,4.99,1.8663,2,1
12654,26-06-2013,2.29,0.8565,3,1
29443,26-06-2013,21.49,8.0373,1,1
29443,26-06-2013,3.99,1.4923,2,1
29443,26-06-2013,63.5,23.749,3,1
16036,26-06-2013,4.99,1.8663,1,1
16036,26-06-2013,34.99,13.0863,2,1
22584,26-06-2013,28.99,10.8423,1,1
22584,26-06-2013,4.99,1.8663,2,1
11517,26-06-2013,35,13.09,1,1
11517,26-06-2013,4.99,1.8663,2,1
11517,26-06-2013,34.99,13.0863,3,1
11517,26-06-2013,24.49,9.1593,4,1
12759,26-06-2013,21.98,8.2205,1,1
11562,26-06-2013,34.99,13.0863,1,1
11562,26-06-2013,49.99,38.4923,2,1
19697,26-06-2013,539.99,294.5797,1,1
19706,26-06-2013,539.99,294.5797,1,1
19706,26-06-2013,9.99,3.7363,2,1
19706,26-06-2013,4.99,1.8663,3,1
19706,26-06-2013,53.99,41.5723,4,1
19706,26-06-2013,8.99,6.9223,5,1
13911,26-06-2013,2294.99,1251.9813,1,1
13911,26-06-2013,21.98,8.2205,2,1
13911,26-06-2013,49.99,38.4923,3,1
13947,26-06-2013,2319.99,1265.6195,1,1
13947,26-06-2013,35,13.09,2,1
13947,26-06-2013,4.99,1.8663,3,1
13947,26-06-2013,63.5,23.749,4,1
13492,26-06-2013,2294.99,1251.9813,1,1
13492,26-06-2013,9.99,3.7363,2,1
13492,26-06-2013,4.99,1.8663,3,1
13492,26-06-2013,8.99,6.9223,4,1
14292,26-06-2013,2294.99,1251.9813,1,1
14292,26-06-2013,21.98,8.2205,2,1
14292,26-06-2013,2.29,0.8565,3,1
15395,26-06-2013,2294.99,1251.9813,1,1
15395,26-06-2013,35,13.09,2,1
15395,26-06-2013,21.98,8.2205,3,1
15395,26-06-2013,8.99,3.3623,4,1
15391,26-06-2013,2319.99,1265.6195,1,1
15391,26-06-2013,4.99,1.8663,2,1
15391,26-06-2013,35,13.09,3,1
15391,26-06-2013,34.99,13.0863,4,1
25574,26-06-2013,1214.85,755.1508,1,1
25574,26-06-2013,8.99,6.9223,2,1
25574,26-06-2013,49.99,38.4923,3,1
15028,26-06-2013,1700.99,1082.51,1,1
15028,26-06-2013,53.99,41.5723,2,1
19965,26-06-2013,2443.35,1554.9479,1,1
19965,26-06-2013,34.99,13.0863,2,1
19970,26-06-2013,2443.35,1554.9479,1,1
19970,26-06-2013,8.99,3.3623,2,1
19970,26-06-2013,4.99,1.8663,3,1
19970,26-06-2013,63.5,23.749,4,1
28318,26-06-2013,539.99,343.6496,1,1
28318,26-06-2013,34.99,13.0863,2,1
28321,26-06-2013,539.99,343.6496,1,1
28321,26-06-2013,34.99,13.0863,2,1
28321,26-06-2013,24.49,9.1593,3,1
11070,26-06-2013,2384.07,1481.9379,1,1
11070,26-06-2013,28.99,10.8423,2,1
11070,26-06-2013,4.99,1.8663,3,1
11070,26-06-2013,2.29,0.8565,4,1
26606,26-06-2013,742.35,461.4448,1,1
26606,26-06-2013,8.99,3.3623,2,1
26606,26-06-2013,4.99,1.8663,3,1
26606,26-06-2013,34.99,13.0863,4,1
26606,26-06-2013,49.99,38.4923,5,1
25417,26-06-2013,1214.85,755.1508,1,1
25417,26-06-2013,28.99,10.8423,2,1
25417,26-06-2013,4.99,1.8663,3,1
25417,26-06-2013,24.49,9.1593,4,1
25417,26-06-2013,34.99,13.0863,5,1
25413,26-06-2013,1214.85,755.1508,1,1
25413,26-06-2013,8.99,3.3623,2,1
25413,26-06-2013,4.99,1.8663,3,1
24645,26-06-2013,2384.07,1481.9379,1,1
24645,26-06-2013,53.99,41.5723,2,1
25290,26-06-2013,2384.07,1481.9379,1,1
25290,26-06-2013,34.99,13.0863,2,1
23156,26-06-2013,539.99,343.6496,1,1
23156,26-06-2013,8.99,3.3623,2,1
23156,26-06-2013,4.99,1.8663,3,1
23156,26-06-2013,8.99,6.9223,4,1
23156,26-06-2013,53.99,41.5723,5,1
22292,26-06-2013,539.99,343.6496,1,1
22292,26-06-2013,4.99,1.8663,2,1
22292,26-06-2013,8.99,3.3623,3,1
22266,26-06-2013,539.99,343.6496,1,1
22266,26-06-2013,21.49,8.0373,2,1
22266,26-06-2013,3.99,1.4923,3,1
22266,26-06-2013,159,59.466,4,1
23145,26-06-2013,539.99,343.6496,1,1
23145,26-06-2013,34.99,13.0863,2,1
22255,26-06-2013,539.99,343.6496,1,1
22255,26-06-2013,34.99,13.0863,2,1
22255,26-06-2013,24.49,9.1593,3,1
20828,26-06-2013,1120.49,713.0798,1,1
20828,26-06-2013,34.99,13.0863,2,1
24030,26-06-2013,1120.49,713.0798,1,1
24030,26-06-2013,49.99,38.4923,2,1
20808,26-06-2013,1120.49,713.0798,1,1
20808,26-06-2013,34.99,13.0863,2,1
26869,26-06-2013,539.99,343.6496,1,1
26869,26-06-2013,8.99,3.3623,2,1
26869,26-06-2013,4.99,1.8663,3,1
22426,26-06-2013,539.99,343.6496,1,1
22426,26-06-2013,4.99,1.8663,2,1
22426,26-06-2013,8.99,3.3623,3,1
29478,26-06-2013,2384.07,1481.9379,1,1
29478,26-06-2013,8.99,3.3623,2,1
29478,26-06-2013,4.99,1.8663,3,1
12853,27-06-2013,2294.99,1251.9813,1,1
12853,27-06-2013,9.99,3.7363,2,1
13591,27-06-2013,2319.99,1265.6195,1,1
13591,27-06-2013,4.99,1.8663,2,1
13591,27-06-2013,9.99,3.7363,3,1
